smiles,zero_point_energy
CC12CC3OC1(C)C23O,0.157382
C#CC(CC#N)C1CC1,0.145979
CC1CNC2=C1OC=N2,0.139126
CC#CC1OC(=N)C1N,0.135005
CCC1CC(=O)C1O,0.151861
CC1NC(=O)C1(O)CO,0.146533
CC1CC2OCC1C=C2,0.185771
CC1CC(O)(C=O)C1C,0.179637
CC1CC2(O)COC12C,0.180432
CCC1=CC(CC1)C=O,0.181944
CC(C#C)C1(C)COC1,0.180015
CC1=COC(=N)C=C1N,0.137146
CCCOC1=CC=CO1,0.158727
N#CC#CC1=NOC=N1,0.055274
CC12OCC3(C)OC1C23,0.158286
CC(=O)C1=CN=CC=N1,0.113689
CC(N)C(=O)OCCO,0.1691
CC1=CC=NC(O)=N1,0.109186
CC1(C#C)C2OC2C1O,0.13328
CC1N2CC(O)C12C#C,0.145796
CC1=C(C)CC(CO)C1,0.204758
CC1=CC2CC(O2)C1=O,0.136728
CC1CC2=NON=C2N1,0.126195
CC1N=COC1(C)C#C,0.145916
CC1=CC2OC2CC1=O,0.135938
OC12C3C1N1CC3C21,0.120361
CC1OCC2NC12,0.138442
COC1CCNCC1=O,0.171585
COC1C(C)C1(O)CO,0.179686
O=C1OC(C#C)C11CO1,0.086949
CC12COC1CCO2,0.154742
CCNC(=O)C(O)CC,0.192391
O=CC1CCOC1C#C,0.134656
CC1=C(C=CO1)N1CC1,0.147797
COC1CC2(C)CC1C2,0.20653
CN=C1NC(C)C2OC12,0.159166
CCC1C2CCC12CC,0.228774
N=C1CC2=C(O1)C=CN2,0.115709
CC12CN1C(=NC2)C#N,0.125089
O=C1C2CC2C2OC12,0.108402
OC12CC(C1)OCCC2,0.184492
CC1OCC(=NO)C1=O,0.122707
CCC(C)C1(CO)CC1,0.227298
CC(C=O)C(C)=O,0.121356
CCC1C2OC(C)(C)C12,0.203865
OCC1CC2C(C#C)N12,0.146801
CC(=O)CC1CC1C=O,0.155909
COCC(O)C1CN1C,0.191352
CC1=CC(O)C2NC12C,0.170912
CCC12CCC1(N2)C=O,0.170052
CC1OCC=CC(=O)O1,0.135928
COC=NCC(O)CO,0.168348
CCN1CC23CC(O2)C13,0.169635
OC(CC1CC1)C#C,0.15165
C1CC11CN2N=CC=C12,0.138686
OC1CC2N(CC2=O)C1,0.148086
CC(=O)CN1C2CCC12,0.16951
C#CC1C2C=CC3C2N13,0.125139
CN1N=CC=C1N1CC1,0.149432
CC(C)C1=NC(C)=CO1,0.170254
[O-]C(=O)C1CC11CC[NH2+]1,0.147979
NC(=O)C(=O)C(N)=O,0.082571
CC12OC1C1OC21C=O,0.108827
COC1(C)CC1(C)O,0.173229
CC1OC2(CCC2)C1C,0.205221
O=CC12OCC1C1NC21,0.12406
O=CC1(CC1C#N)C=O,0.098415
COCC1CC1(C)O,0.174135
NC1=CNC(CCO)=C1,0.160008
CN1C(C)=CC=C1C=O,0.147476
OC1C2CCCC12,0.150701
NC1=NC(CC1=O)C=O,0.111998
NCC1(NC2CC12)C#N,0.148888
CC1=NN2CCNC2=C1,0.151277
CC(C)N1C=C(O)N=N1,0.147701
CC(C)CC(C)C1CO1,0.226817
CC12CC(C1)C(O2)C#N,0.148324
O=CC1OC=NC1C=O,0.099642
CC(O)CCNCC#N,0.180885
COCC12CN(C1)C2C,0.193664
O=C1OCCC(=C1)C#C,0.112706
CC12C3C4N1C2C34C=O,0.122608
CC(O)CC1COCO1,0.181779
CC1C2CCC1(C)O2,0.177759
ON=C1COC11CC1O,0.121544
C1CC11CN2C3CC1C23,0.17373
C1CC1N1N=CC=N1,0.121665
CC(=O)NCCO,0.13552
CC12C3CC1C1(CC1)C23,0.183155
CC1C2N3C1C(C)C23C,0.19396
COC(=O)C1CC(C)O1,0.157628
CCC(OC)C1CC1C,0.226909
CNC1=CNC=C1NC,0.1721
CC1CC(C)OCCO1,0.205881
C1C2C3CC(CO3)CN12,0.175297
CCC1=CN=C(O1)C#N,0.113332
O=CC1CC2(NC12)C=O,0.122828
NC(=O)OC=N,0.0727
FC1=CN=C(N=C1)C#C,0.077337
CCC(C)C(=O)COC,0.201924
CN1C=C(NC=N)N=N1,0.126292
O=N(=O)C1=NC=NC=N1,0.0673
CCC1CCC2OC2C1,0.207472
C1CC11C=CCOC=N1,0.148995
C#CC1CC2OC1C=C2,0.137414
CC12CC3CC(O1)C23O,0.158651
CC1=C(NC=N)ON=N1,0.111804
OCC1(CC1)C(=O)C#N,0.122528
CC(CO)N1CCC1=O,0.171257
CC12COCC1(N2)C=O,0.147453
OCCC1C2NC2C1=O,0.146961
CC12CC3NC1C3(C)O2,0.171585
CC(O)C1C2C3NC3C12,0.170277
COC1CC(=O)C=C1,0.130081
CCC1=C(O)C=C(C)O1,0.157593
C1OC2CC1N=CO2,0.122918
CC1(C)C2OC2C2OC12,0.158437
CCC1(CO)CN2CC12,0.193801
FC(F)(F)CC=O,0.061541
CCC12COC(=O)C1N2,0.148594
C1CC2=C(N1)N=NN2,0.111865
O=C1NC2CC3C2C13,0.122245
CN=COCC1CN1C,0.180156
CC1N(CC11CC1)C=O,0.170307
CC1CC11CCCC1C,0.229927
C1C2C3COC(CN12)O3,0.151469
CN1C2C3C4N3C2C14C,0.159758
C1C2COCCN12,0.13957
C1OC23C1C1C2C=CC31,0.137112
CC(CO)C(C)C#C,0.174017
CC1=CNC(=O)CCC1,0.173011
CC12CC(C1)C2,0.144312
CC1(C)OC1(C)C#C,0.149181
CC(=NO)C1CC1C=O,0.144687
C1N2CC3=CCOCC123,0.149809
O=CC12CC(C1)NC2=O,0.125103
CC1=CCC=CC2NC12,0.173074
NC1=NC=C(O1)N(=O)=O,0.078106
CCC(C)C(O)C(N)=O,0.191959
OC1CC2OCOCC12,0.161258
C1CC2=CCCOC2=N1,0.15123
CC1CC2C3CC1C2O3,0.186081
CC12OC(C=C1)C(=O)O2,0.112645
OC1=NC2=C(O1)C=CC2,0.102574
O1C=CC=CC=NC=C1,0.125193
CCCC(=N)OC(N)=O,0.157364
CC1C2COC(C)(C)C12,0.205571
OCC(=O)CC=O,0.098102
CN1C=NN2N=CN=C12,0.104982
CN1C=C(C#N)C(N)=N1,0.114554
CCC1C2CC(C=O)C12,0.181616
CC12CC(CO1)C2(C)C,0.205599
OCC12OC3C(C13)C2=O,0.111661
OC1=NOC=C1C#C,0.071814
NC(=O)OC1CC1C#N,0.112133
C#CCOC1CC2CC12,0.15773
CCCC1=COC(N)=C1,0.171068
NC1(C#N)C2CCC12,0.132081
COC(=N)NC(=O)CO,0.134296
CC1C2C3N1C(=O)C23C,0.146775
CC12CC1(O)C(N2)C#N,0.135083
CC1C2CC(=O)C1O2,0.13096
N=C1OCC2OC3C2C13,0.12658
C1CC23OCCC2OC13,0.161427
OCC12CN(C1)C2,0.137845
CC1=CC2C(CC2=O)C1,0.159376
CC1C2C(C)OC(=N)N12,0.159948
N=C1OC=C(C=N1)C#C,0.089174
N=C1N=COC(=O)C=N1,0.078252
C[NH2+]CC1=NOC(=N)[N-]1,0.136875
OCCC1CC1C#N,0.141773
CC12CCCC(=O)C1N2,0.172523
CC(C)C1OCCC1O,0.205223
CC12NC3C1OCC23O,0.148079
CC(C)CC1CC1,0.194216
CC1CC2N=COCC12,0.173388
CNC1=CC(N)=C(O)N1,0.148122
COCCC1=CC=NN1,0.160492
CNC1=NNC(=O)C=C1,0.126428
CN1C(O)=NC=C1C#C,0.112429
NC(=O)COC(=O)C#N,0.087517
CC1CCC1N(C)C=O,0.194124
NC1CC(O)C1(N)C#N,0.148513
CCC1(CC)CC1(C)C,0.249809
CNC(C=O)=NCC=O,0.132051
OCC1C2OC2C11CN1,0.147122
CC(CC#C)OCC=O,0.153886
CN1CC(=O)NC2CC12,0.160967
O=CN1CCN=C1C#C,0.112342
CC1C=CCC11CC1O,0.182396
CC(C#C)C1=CC=CO1,0.135195
CCC(=O)C1C(C)C1C,0.20346
CC#CC1=NC(O)=NN1,0.101759
CC1C2(C)COC12CO,0.180558
N=COC12CC3C1CC23,0.147913
CC12C(O)C1CC2=NO,0.14558
OC12CC3C1C1CC1C23,0.161462
OCC(=O)C=O,0.069653
N=COC1CC(C1)C=O,0.145829
CC12CN(C1)CC2C#N,0.161589
OC1C2C=C3COC3C12,0.13789
CC1(C=O)C2COC12,0.129335
CC1CC2(CC2)C2CN12,0.195679
COCC1COCCO1,0.182724
CC(C)C1(C)OCC=C1,0.204051
C1C2CC3C4C=CC13N24,0.151201
OCC(=O)C1=CCCC1,0.158628
CC#CC(O)C1OC1C,0.155245
OC1C2CC(O2)C11CN1,0.149188
CC1C=CC2=CN=CN12,0.139409
C1CC11OC2C3NC3C12,0.148194
O=C1NC(=O)N2CCC12,0.1156
O=CC1=CC2CC2C1,0.131672
CC1(O)C2OC1C2(C)O,0.15613
O=C1OCC11CC2OC12,0.112554
CCC1(CCCC1)C#C,0.205637
CCOC1=CN=NC=N1,0.125264
COC(=N)C(=O)CCO,0.144978
C1C2C3OC3C3(CC3)N12,0.148961
C1C2CC3CC1C2CO3,0.187847
CC1(CC(C1)C#C)C=O,0.156477
COCC#CC(C)(C)C,0.201638
CCC1(NC2CC12)C#N,0.159432
N=C1OC2(CC2)C1C#C,0.122552
OC1=CNC(F)=CC1=O,0.089166
CC1CCCCC1C,0.22559
O=COCC1=NC=CN1,0.113832
OCC1C2CC1(C2)C=O,0.1598
CC1COC11CCC1,0.177119
N#CC1C2OCOC12,0.096467
OC1CCC2C3OC3C12,0.161197
CC(N)(C#N)C#CC#C,0.110087
CN1N=NN2C=CN=C12,0.103848
COC1(C)CC=CC1C,0.204601
CC1OC1(C#N)C1CC1,0.146137
OCC1=CN=C(F)C=N1,0.101156
CC(C)(C)CCN1CC1,0.238523
CC#CC1=NC=C(O)N1,0.11255
CC1OC(CO)C1=O,0.128445
NC1=NC(=N)NC(=O)N1,0.104654
OC1C2C3NC3C(=O)C12,0.126116
N#CC12CC3CN(C1)C23,0.138632
CC1CCCC1(C)C,0.223818
NC(=O)NC1CC1C#N,0.124266
CC1C2OC11C=CCC21,0.159853
CC1(O)CC1CN1CC1,0.192343
CC12COCC3CN1C23,0.173061
COCC12C3C4C3C1C24,0.158096
CCC1(CC(N)=O)CC1,0.193335
CC1(C)C2C(CO)CN12,0.193153
C1CC11C=CC2CCC12,0.18473
N=C1OC2CC3C(C2)C13,0.152266
CNC1=C(O)OC=C1N,0.135922
CN(C)C1=COC(N)=N1,0.148062
CN=CNC(=N)C(C)=O,0.145786
O1N=C2N=CC=NC2=N1,0.069142
CC(C)(O)C1CC=CC1,0.204986
OC1=C(O)C=CC(=O)O1,0.088367
NC1C(O)C(=O)OC1=N,0.113343
CC1CC2C(O)C2(C)C1,0.205881
CCOC(C#N)C1CO1,0.145125
CC1C2C3CC3(C)CN12,0.195525
C1C2CCCCOC12,0.179766
O=CC12CC3OC1C3O2,0.112462
CCCOCC(C)=O,0.173343
C#CC(C1CO1)C1CO1,0.133428
OC1C=CC2N=COC12,0.127161
OCC12C(O)C1C1CN21,0.146877
OCC1CC(=O)CC1=O,0.134679
OCC1=CCOC1C#N,0.123632
CC1C2CC(CC12)=NO,0.171219
CCC1C=CCC1OC,0.205571
CC1(CO)C2C3CC1N23,0.171377
CC(CC1CCO1)C#N,0.170623
CC1OC=NC2CC12,0.143857
CN1N=NC=C1OC=O,0.100534
C1OCC11COC1,0.125547
CC1C2CN2CCC1O,0.195993
OCC(=N)N1CC(=O)C1,0.134422
CC(O)C1CNC(=O)O1,0.148409
CC#CC12CC1OC2=O,0.110783
CC1C2C=CC3CC3C12,0.185528
COCCC1OCC1O,0.180326
CC1(O)CN(C1)C(N)=O,0.158397
C1CC2C=CCCCC12,0.20926
CC1(O)CC2CC12C#C,0.156646
OC12CC3C1N3C21CC1,0.147743
OCC12CCCC1CO2,0.184232
CC1CC=CC(C)C1C,0.229606
COC1CC(C)=CCO1,0.181871
CC1N2CC1(O)C2(C)C,0.192195
COCC1=CC(C)=CN1,0.170716
CC1C2NC=NC12C=O,0.135947
N#CCN1C=NC2CC12,0.126056
CC1C(O)C2C1NC2=O,0.14753
CN(C)C12CC1CC2=O,0.169469
O=CC1OC2CN3C2C13,0.125142
OC12C3NC1C3C2C#C,0.123501
OC1CC2CCC1C2=O,0.161806
CC1OC(=O)C1(C)O,0.128149
NC1=CC(=O)OC(F)=N1,0.077182
CCC1(O)C2COCC12,0.182562
O=C1CC(C1)OCC#C,0.132124
CC(=O)C(O)C(O)CO,0.155803
CC1=CC2OC(=N)C2C1,0.148932
CN1C=C(CO)C=C1C,0.170505
CC12CC1(C)C1(C)OC21,0.180208
CC1OCC2OC1C2O,0.159908
CCC(O)C(C)(C)C#C,0.201337
CN=C1OC(N)=CN1C,0.146543
CC1=NC=CNC1=O,0.109099
C1OCC1C1=NNN=C1,0.127454
CC(=O)NCC#CCO,0.144644
O=CCC1=CCC(=O)C1,0.133935
CC1=NNC(C)=C1C#C,0.135004
CCOCCCC(C)=O,0.201544
CCCC#CC1(C)CN1,0.19263
NC(CO)=NC1COC1,0.15843
OC12CCC(C=C1)C=C2,0.161523
N#CCN=C1NC=CN1,0.114122
CC1=CN=C(C=N1)C#C,0.112624
CN1N=NC(=N1)N(=O)=O,0.077518
O=C1OC2CC1N1CC21,0.127784
CC1=C2CCC2(O)CC1,0.182223
CCOC1=NC(C)=CO1,0.146775
CCC12CC1OC(C)=N2,0.17038
COCC1=C(O)C=CN1,0.147258
N#CC1OCC2CC1N2,0.139039
O=C1CCCC=C1C#C,0.135898
NC1=CC(=O)C2OC2C1,0.125545
NC1=CNC(=O)N1,0.092148
O=C1NCC2(CN2)CN1,0.151029
COC(C)(C)COC=O,0.178226
C1C2C3C4C1CCC2N34,0.176662
CC12C3CC(CN13)C2=O,0.149795
CC(O)CN1C=CC=C1,0.171361
CC12CCC34CC(C13)C24,0.184387
CC1C=CCC1C1CC1,0.206888
CC1OC2CC2O1,0.125156
CNC1=NN(C)N=C1C,0.159514
CC1(C)C2CC11CCC21,0.20614
CC1CC(C)(C#N)C1C,0.193057
CCOC1C2OC1C2O,0.156964
CN1C(=O)NC(O)=C1O,0.111771
CC12C3CC(CC1O)C23,0.18405
OC1=CC2=C(N1)ON=C2,0.091081
OC12CC(C1)OCC=C2,0.160144
CCC(=O)NCCC#N,0.158101
CC1OC(=O)C1OC=N,0.122803
OCC12CC(C1)C(=O)O2,0.136932
CCCC(=O)OCC,0.174617
ON=C1CCC1CC#N,0.135055
OC1C2CCOCCC12,0.184677
N#CC1NCC11CC1,0.131609
CN1CC2=NON=C2C1,0.125551
CC1=C(NC=N1)C#N,0.097551
CC1OCC(CC#N)O1,0.147451
CC12CC1CCOC2,0.179053
CC12CC3CC1N2C3,0.168927
CCC12CC(O1)C2O,0.153063
O=CC1CC1(C=O)C=O,0.108889
CC12CC(CO)(C1)C2=O,0.15818
C1NC1C1NC2COC12,0.161233
OC1=NC=C(C=C1)C#N,0.09221
ON=C1CC=C(C1)C#N,0.112558
C1CN1C1C2COC12,0.142736
CC(C)(OC=N)CC=O,0.166631
CN1CC1C(C=O)C#N,0.133659
CCCC1=CC2CC1O2,0.182883
NC1(C#N)C2C3C1CN23,0.125743
CC(C=O)C1CC1C,0.174759
N=C1OC2C3C4NC13C24,0.115233
CC1C2CC1N1CC21,0.168263
OCC1=CC2OCC2C1,0.160062
O=C1CCC=CN1,0.116017
NC(=O)NCC#CC=O,0.110826
COC1OC2C3NC1C23,0.149112
N=C1NN=CNC1=O,0.086691
CC#CC1OC1(C)C=O,0.131129
NC(=O)NC1=NNN=N1,0.091708
C1CC11OC2C3OC3C12,0.13545
NC(=O)C1OCCCO1,0.148793
CN1C(O)=CC=C1C#C,0.123129
CCC(C)N1CC(=O)C1,0.191873
O=C1C=C(OC=N1)C#C,0.077437
CCC1=CC(=O)C=CN1,0.149469
NC(=O)C1C2OCOC12,0.125279
ON=C1C2CC3C2OC13,0.125572
CCC1OC1C(O)C#N,0.145196
CC(=O)C1(CCC1)C=O,0.156394
CCC1CC2CC1(O)C2,0.207073
COC1CC2CC2CO1,0.183777
CC#CC1(CO)OC1C,0.155584
OC1C2C3C1C1(CC1)N23,0.147847
CC12CCC(N1)C2=O,0.143293
OCC(=N)N(C=O)C=O,0.109405
CN(CC=O)C1COC1,0.168762
CC(C)(CC[NH3+])C([O-])=O,0.19227
OCC1=C(OC=C1)C#C,0.111525
CCC(NC=O)C1CO1,0.169784
CC(C)C12CCCC1O2,0.206009
CC(O)C(C)C(C)(C)C,0.24896
N#CC1CC2C3NC3C12,0.138139
C1C2CC3=CNC=C3C12,0.151938
CNC(=O)CCC=O,0.139902
CC1(C)CC11CC2OC12,0.180796
CC1=C(C=O)C(O)CC1,0.1587
NC(=[NH2+])C1=CC=C([O-])N1,0.126266
CC1OC2(C)CCOC12,0.182658
CN1CC2C1C2(O)C#N,0.135329
CC1C=C(C)CCC1=O,0.182319
CC(C)(N)C(F)(F)F,0.125618
CC12OC1C1C=CCC21,0.159977
CC1(C)C(O)C(O)C1=O,0.156307
CC1=C(CO)CN2CC12,0.170836
OCCC1C(O)CC1O,0.181607
O=CC12CC1C=CC2,0.13126
CC(O)CC1C2COC12,0.181464
CC(C)CC(C)(O)CO,0.225689
N=C(NC1COC1)C=O,0.135104
C#CC#CC1=NNN=N1,0.066664
CN1CC(=O)C2(O)CC12,0.146607
CC12OCC(O1)C1NC21,0.149508
COC(C)(C#N)C1CO1,0.144657
OCC12CC1C1(CC1)O2,0.158001
CC1C=CC2C1N2C=O,0.147865
OC1COCC2NC2C1,0.173321
C1C2COC3CC2OC13,0.164825
CC1(O)C(O)CC11CC1,0.180165
CCC(=O)CC1CO1,0.151537
NC(=O)C(O)CCO,0.140515
NC1=CC=CN=CC1=O,0.114761
CC12OC3CC(C=C1)C23,0.160696
CCC1CCC=CCC1,0.230717
CC1COCC1(C)O,0.176382
CCC(O)CN1CC1,0.187278
OCC1C2CC(=O)CN12,0.147808
CC1=CC=CC=NC1=O,0.125231
COC1OCC(C=O)=C1,0.13457
OC12C3CC1(NC23)C#N,0.113585
CN=C1CCCN1C=O,0.160546
O=CC1COCC(=O)O1,0.111392
CC1C(O)C2CCC=C12,0.183511
CC1CC2=C(O1)C=CN2,0.149906
N#CCCC1=NC=NN1,0.115287
CC1OCOCC1(C)C,0.205546
CCC1(CN(C)C1)C#N,0.181615
CC1=C(N)N=NOC1=O,0.099479
CC12CC3(C)C1CN23,0.164943
CN(C=N)C1=CC=CO1,0.136909
OC1(CC1)C(C=O)C#N,0.121289
O=C(CC#C)CC#C,0.102293
COCC(C#C)C1CN1,0.16889
C#CC1CCC11CO1,0.129201
OC1C(NC=O)C1C=O,0.122409
NC(=O)C1(O)C2CC1O2,0.123913
C1C2CCCCOCC12,0.208981
CC1=CC2C3CC2C1O3,0.161605
CNC(=N)C1=NON=N1,0.1005
NC(=O)C(=O)C#CC#C,0.074808
OCC1(O)CC2CC1O2,0.159809
C1CC1C1CC2(CC2)O1,0.182162
NC1C(CC#C)OC1=N,0.13507
CC1NC2CN=COC12,0.161794
CC1=CC(O)C2OC12,0.130466
CC12CNC1(CN2)C#C,0.158718
CC=O,0.055355
OC1CCOC(=O)OC1,0.136487
CC1=CC=CO1,0.097415
CCC1(O)C2OCC12O,0.156774
O=C1NCC2CC1C=C2,0.152093
CC1(C)C=CC2CC1O2,0.183277
O=C1CC2OC2C1,0.10212
N#CC12CCOCC1N2,0.138726
CC(=O)C1C2NC(=O)C12,0.12321
O=CNCC1=CC=NN1,0.127361
CN1CC(C#N)C11CC1,0.158844
O=CC12OC1CCC=C2,0.136044
OC1C2C3C4CN4C2C13,0.150152
CCOC1CN2C(C)C12,0.193366
CC1=CC(F)=NC(C)=C1,0.135186
COC1C2CCCC1O2,0.184375
C1CC23OC(C=C2)C13,0.131234
C1OC2CC=CCOC12,0.161369
CC1=C(O)C=NN=C1O,0.112966
CC12CC3NC1C3O2,0.144194
OC1C2CCCC1C=C2,0.186644
CC1C(C)C2(CC2)C1=O,0.180974
CC1(O)C(O)C2COC12,0.157463
C#CC#CC1CN=CO1,0.100614
CNC1=NC=C(N)C=C1,0.150027
CC1CN(C)C(=O)C1=O,0.147314
CC(C)C1=NOC(C)=C1,0.169666
OC1=CC2=C(N1)OCO2,0.102348
CC1=CC=C(O)OC1=N,0.124447
OCC1NC1C1CC1O,0.170589
CC1(CC1)C1CC(=N)O1,0.170588
O=C(OCC1CO1)C#C,0.109672
COC1OC2CC1C2,0.155145
CC1C(=O)CC=C1C=O,0.134463
CCC(C)(CO)C(C)=O,0.201912
CC1(C)COC2CC12O,0.181345
CC1=CC(=O)C(C)(C)C1,0.181053
O=C1CC2COCC2C1,0.161638
OC12CCC(C1)OC2=N,0.15043
NC(=O)CC1(CO1)C=O,0.121187
CC1(CO)CC(O1)C#C,0.156786
CC(=O)C1=NCCO1,0.118507
CCC1CCCC1C=O,0.20598
O=C1CCCC2CCC12,0.184765
CC1(C)CC11COC=N1,0.170736
CC12NC1C(O)CC2=O,0.1476
O=C1C2CC3C4C2C1N34,0.12693
CC(=O)OC1CC1O,0.127506
CC1C(O)C2COCC12,0.184901
CCC1CC2N=COC12,0.172656
CC1=C(N)N=CO1,0.102952
CC1OC(CO)C(=N)O1,0.147154
OCC1C2CC2C2CC12,0.18476
OC1=CN=C(F)N=C1,0.073255
CC12CCC3OC1C3O2,0.160799
NC(=O)C1=C(N)C=NO1,0.101893
CC#CC(=O)C(O)C#C,0.107954
CC1=C(O)C=CN=C1O,0.125559
CC1C(CC1=O)N1CC1,0.16927
CC1=CCC2OC2C=C1,0.160185
CN1C(=O)N=CN=C1N,0.115067
CN1N=CC(C)=CC1=O,0.136496
COC1(C)OC=NC1C,0.169543
CCC(C)(CC)C#N,0.187084
CC12C=CC3C1C(O)C23,0.15951
C#CCOCCC1CC1,0.179912
O=C1NC23CC12CCC3,0.150427
CC12CC3(CO)CC1C23,0.182187
O=CC1=CC(=O)N=CO1,0.077731
O=C1CC(=O)N2CC12,0.09538
CC1C2NC2C(=O)C1=O,0.124197
C#CCC12CC1OCO2,0.13473
CC1(O)C2OC(=O)OC12,0.111406
CC1C=CC2CN2C1=O,0.148705
C1OC11CCC11CCO1,0.158607
CC(C)C12CC1NC2=O,0.170461
C1C2C3C(N12)C31COC1,0.148735
CC12COC1C1CC1O2,0.159747
O=CC12CC1CO2,0.101102
CC(CO)C(C)(O)CO,0.202412
FC1=COC=NC1=O,0.060844
CCN1C=CC(C)=C1N,0.182668
N=C1OCC2C3CN3C12,0.138884
N#CC1=CC2CCC1N2,0.140505
CC12CC3C(O)C3C1N2,0.172527
COCCC(C)CCO,0.226125
COC=NC1(C)CC1C,0.190883
CC1=NNC(O)=C1C#C,0.112037
CC(C)(C)CCCC#N,0.215152
NC1=C(NN=C1)C1CO1,0.126322
OCC#CC1=CN=CO1,0.101069
CC12CC1C1(C)OC21C,0.179603
CC12COC1CC1OC21,0.160084
C#CCC1(CN1)C1CN1,0.158856
CN1C2C1C(O)C2O,0.141629
N#CC12CC1COCO2,0.125541
CCC1CC(C)=CCO1,0.205532
NC(C#N)C1CCC1O,0.159299
COC(C)C1NC1CO,0.192668
CC1(CC(=O)CO)CN1,0.168956
COC1C2OC3(CC3)C12,0.157516
CCC12CC(=O)CC1N2,0.171011
CCC#CC1CN1,0.136611
C1C2CC1C1NC1CO2,0.174639
CC1C(O)COCC1=O,0.159036
CC1CCC1CC#N,0.165978
CC1C2C(O)C2C1(C)O,0.180498
CC1C(C)=CCC11CC1,0.205686
C1C=CC2=CN=CN=C12,0.116838
CC1OC11C(O)CC1O,0.157002
O=CC12C3CC4C(C14)C23,0.137456
CNC1C2OC2C1=O,0.117847
C#CC1C2COC1C=C2,0.1373
CC(C#C)N1N=CC=N1,0.124705
CC1(COC=NC1)C#C,0.147382
CNC1C(OC1=O)C=O,0.122241
N#CC12CC=CCC1O2,0.125387
CC(C)(C#N)C(=O)C#N,0.109587
CN(C)C12C3CC1OC23,0.170412
OC1=C(F)C(F)=NC=N1,0.066123
CC1=CCCC1CC=O,0.181629
C1OC2=NCCOCC12,0.150332
CCC#CC(O)CO,0.151766
OC1CCC(C1)C1CC1,0.207088
CC12C3CCC1COC23,0.185359
C1OC1C12CC1OC=N2,0.125125
CC(O)C1=NC=CN1,0.131898
CCC(O)C(C)CO,0.197659
CC(C)N1N=CC(O)=N1,0.148155
CCC1(C)C2OC(C)C12,0.204255
CC1OC2(COC12)C#C,0.133988
O=CC1C2CC1C21CC1,0.159044
C#CC1C2CC1N1CC21,0.149283
OCC1CC(=O)C11CN1,0.146764
OCC1=CC(CN1)=NO,0.136256
CC1CC2CC1C2C#N,0.17346
OC1C2CC(O)CC12,0.155913
CCC1=CC(=O)C=CO1,0.136701
CC1CC(CO)C1(C)O,0.203407
CC1(CC1)C1CC=CC1,0.206739
OC1C2C3COC1CN23,0.151435
CC1(O)C2CC1C2CO,0.181359
O=C1C2C3CN4C3C1C24,0.127483
C1CC2OCOCC12,0.156651
CC1=COC(OC=O)=C1,0.111253
CC(N)(C#N)C(N)C#C,0.145696
CNC1=C(C)C(=O)CC1,0.17073
CN1C2COC(C#C)C12,0.147068
N#CC12CC3C(OC1)C23,0.126447
CC#CCC(C)CC#C,0.17853
CCC1OC(C#C)C1O,0.156771
CC1CC2CC12CC=O,0.181107
CCCC(C#N)C#N,0.12974
CCC(C)C1CC(=O)C1,0.203518
OC1C=CCCNC1=O,0.149497
N#CC1C2CC2C2OC12,0.126154
OC(COC1CC1)C#N,0.145592
CC1C2C3C1C(C)N23,0.166061
CC1=CC(N)=CC=C1N,0.161139
OCCC1=CCC2NC12,0.171884
CC#CC(N)(C#C)C#C,0.119425
OCC1CC2N1CC2=O,0.147196
CC12NC1CCCC2=O,0.172561
O=CN1CC2(CC2)N=C1,0.137064
C#CC(CC1CC1)C#C,0.156324
CCC1CC2CC2O1,0.177847
O=C1C2OC2C2OC12,0.083809
OCC12OCC1CC=C2,0.160428
NC1=C(O)C(=N)N=NN1,0.102786
CC1NC11C2OC1C2C,0.169847
CC1=CC=C(F)C(C)=N1,0.135044
C1C2OC3=NC1C1C2N31,0.115328
O=CC12OC3CC1C2O3,0.113631
CC1NC1C1(C)OC1C,0.191903
OC12CC3C4C3C1C24,0.132118
CC1NC(=O)C=C1C,0.142187
COC1=CC(OC)=NN1,0.135675
O=C1COC=NC2CC12,0.125373
CC1(CC(O)C1)C#N,0.141618
OC1(CC1)C(=O)C1CC1,0.157978
CCC1(C)CC(O1)C#N,0.169404
OCC1CCC11CCC1,0.206019
COC(C)CCCC=O,0.202008
CC1(O)C2C3OC2C13O,0.133116
CC(C)(C#N)C(N)C#C,0.156597
O=C1OC2CNC1C2,0.122586
NC1C2CC3N2C13C#N,0.126502
COCC12CC1CC2=O,0.157845
OC12CCC1C(=O)CC2,0.159316
CN1C2C1C(=O)CC2O,0.146947
O=C1N2CC2CC2CN12,0.138944
CCC(O)C#CCCO,0.179365
CC(C)C1=C(N)N=CN1,0.172029
CC1C2C3NC3C2C1=O,0.147763
CC1CC(=O)C(=N)N1,0.131492
CCC1CC(C=C1)C#C,0.181993
COC1=NC=C(N)N1C,0.148325
CC1(C)OC(CO)C1O,0.179813
N=C1CC2(CN2)C(=O)O1,0.113626
CC1(O)CC(O)C2NC12,0.17097
CCC(C)(C)CCO,0.220706
N#CC12CC(C1)N=CO2,0.114989
CCC#CC1CCC1O,0.181624
CC1=CC2OCC1O2,0.131983
NC1=C(O)OC=C1,0.090801
CC(C)(CO)NC=O,0.162896
CC1OC2CC(C2)C1=O,0.160084
CC(O)CC(O)CC#N,0.16927
C1C2OC3CC2C1OC3,0.163382
CC1CC=C(C1)C1CC1,0.206787
CN=COCCC#N,0.128611
COC1COC1C1CN1,0.170591
